user_input,reference_contexts,query_style,source_file
"cachai, ¿cómo le pongo ese número único a la declaración de renta pa' que no se mezcle con otros papeles?","['# FOLIO\n\nNúmero único que se asigna a un documento para identificarlo y diferenciarlo de otros documentos similares, como es el caso de las Declaraciones de Renta y de Impuesto al Valor Agregado (IVA).\n']",Modismos Chilenos Muy Relajado,BD1-00342
¿Qué significa folio y para qué sirve en documentos como la Declaración de Renta?,"['# FOLIO\n\nNúmero único que se asigna a un documento para identificarlo y diferenciarlo de otros documentos similares, como es el caso de las Declaraciones de Renta y de Impuesto al Valor Agregado (IVA).\n']",Principiante / Educativo,BD1-00342
¿Cómo obtengo el número de folio para presentar mi declaración de renta?,"['# FOLIO\n\nNúmero único que se asigna a un documento para identificarlo y diferenciarlo de otros documentos similares, como es el caso de las Declaraciones de Renta y de Impuesto al Valor Agregado (IVA).\n']",Orientado a la Accion,BD1-00342
que es el folio pa los documntos como la declra de renta o iva,"['# FOLIO\n\nNúmero único que se asigna a un documento para identificarlo y diferenciarlo de otros documentos similares, como es el caso de las Declaraciones de Renta y de Impuesto al Valor Agregado (IVA).\n']",Mal redactado / Errores ortograficos,BD1-00342
q es el folo y pa q sirve el nmr unico del doc,"['# FOLIO\n\nNúmero único que se asigna a un documento para identificarlo y diferenciarlo de otros documentos similares, como es el caso de las Declaraciones de Renta y de Impuesto al Valor Agregado (IVA).\n']",Errores ortograficos,BD1-00342
fondo garantía depósitos bancarios,"['# FONDO DE GARANTÍA DE DEPÓSITOS BANCARIOS\n\nFondo especial que se constituye para proteger los depósitos del público ante la eventualidad de insolvencia de alguna institución bancaria. En varios países del mundo existen fondos de este tipo, que se integran con aportes de las instituciones bancarias privadas y, en ocasiones, de los bancos centrales. Los fondos de garantía –por lo general- cubren sólo cierto tipo de depósitos, por ejemplo, los de ahorro, hasta una determinada cantidad.\n']",Buscador de Palabras Clave,BD1-00343
"Si yo tengo una cuenta de ahorros con 8 millones de pesos en un banco privado, ¿está cubierta por el fondo de garantía de depósitos en caso de que el banco se vuelva insolvente?","['# FONDO DE GARANTÍA DE DEPÓSITOS BANCARIOS\n\nFondo especial que se constituye para proteger los depósitos del público ante la eventualidad de insolvencia de alguna institución bancaria. En varios países del mundo existen fondos de este tipo, que se integran con aportes de las instituciones bancarias privadas y, en ocasiones, de los bancos centrales. Los fondos de garantía –por lo general- cubren sólo cierto tipo de depósitos, por ejemplo, los de ahorro, hasta una determinada cantidad.\n']",Caso Hipotetico en Primera Persona,BD1-00343
¿Cuál es el límite máximo de cobertura del Fondo de Garantía de Depósitos y qué tipos de depósitos no están incluidos?,"['# FONDO DE GARANTÍA DE DEPÓSITOS BANCARIOS\n\nFondo especial que se constituye para proteger los depósitos del público ante la eventualidad de insolvencia de alguna institución bancaria. En varios países del mundo existen fondos de este tipo, que se integran con aportes de las instituciones bancarias privadas y, en ocasiones, de los bancos centrales. Los fondos de garantía –por lo general- cubren sólo cierto tipo de depósitos, por ejemplo, los de ahorro, hasta una determinada cantidad.\n']",Duda Directa sobre Restricciones,BD1-00343
"Oye, si el banco se queda sin plata, ¿qué pasa con la luca que tengo en la cuenta? ¿Hay algún fondo que la cubra, al tiro?","['# FONDO DE GARANTÍA DE DEPÓSITOS BANCARIOS\n\nFondo especial que se constituye para proteger los depósitos del público ante la eventualidad de insolvencia de alguna institución bancaria. En varios países del mundo existen fondos de este tipo, que se integran con aportes de las instituciones bancarias privadas y, en ocasiones, de los bancos centrales. Los fondos de garantía –por lo general- cubren sólo cierto tipo de depósitos, por ejemplo, los de ahorro, hasta una determinada cantidad.\n']",Colloquial Chileno Natural,BD1-00343
"cachai, si mi banco se vuelve insolvente, ¿qué pasa con la plata que tengo depositada? ¿hay algún fondo que la cubra?","['# FONDO DE GARANTÍA DE DEPÓSITOS BANCARIOS\n\nFondo especial que se constituye para proteger los depósitos del público ante la eventualidad de insolvencia de alguna institución bancaria. En varios países del mundo existen fondos de este tipo, que se integran con aportes de las instituciones bancarias privadas y, en ocasiones, de los bancos centrales. Los fondos de garantía –por lo general- cubren sólo cierto tipo de depósitos, por ejemplo, los de ahorro, hasta una determinada cantidad.\n']",Modismos Chilenos Muy Relajado,BD1-00343
¿Qué es el Fondo de Garantía de Depósitos Bancarios y cómo protege mis ahorros?,"['# FONDO DE GARANTÍA DE DEPÓSITOS BANCARIOS\n\nFondo especial que se constituye para proteger los depósitos del público ante la eventualidad de insolvencia de alguna institución bancaria. En varios países del mundo existen fondos de este tipo, que se integran con aportes de las instituciones bancarias privadas y, en ocasiones, de los bancos centrales. Los fondos de garantía –por lo general- cubren sólo cierto tipo de depósitos, por ejemplo, los de ahorro, hasta una determinada cantidad.\n']",Principiante / Educativo,BD1-00343
¿Dónde consulto si mi banco está en el fondo de garantía de depósitos y qué debo hacer para que mis ahorros estén protegidos?,"['# FONDO DE GARANTÍA DE DEPÓSITOS BANCARIOS\n\nFondo especial que se constituye para proteger los depósitos del público ante la eventualidad de insolvencia de alguna institución bancaria. En varios países del mundo existen fondos de este tipo, que se integran con aportes de las instituciones bancarias privadas y, en ocasiones, de los bancos centrales. Los fondos de garantía –por lo general- cubren sólo cierto tipo de depósitos, por ejemplo, los de ahorro, hasta una determinada cantidad.\n']",Orientado a la Accion,BD1-00343
q es el fond de garantia de depositos bancarios y como protege el dinero si el banco falla,"['# FONDO DE GARANTÍA DE DEPÓSITOS BANCARIOS\n\nFondo especial que se constituye para proteger los depósitos del público ante la eventualidad de insolvencia de alguna institución bancaria. En varios países del mundo existen fondos de este tipo, que se integran con aportes de las instituciones bancarias privadas y, en ocasiones, de los bancos centrales. Los fondos de garantía –por lo general- cubren sólo cierto tipo de depósitos, por ejemplo, los de ahorro, hasta una determinada cantidad.\n']",Mal redactado / Errores ortograficos,BD1-00343
Ké es el fonnd de garntia de depostios bancarios y k cubre,"['# FONDO DE GARANTÍA DE DEPÓSITOS BANCARIOS\n\nFondo especial que se constituye para proteger los depósitos del público ante la eventualidad de insolvencia de alguna institución bancaria. En varios países del mundo existen fondos de este tipo, que se integran con aportes de las instituciones bancarias privadas y, en ocasiones, de los bancos centrales. Los fondos de garantía –por lo general- cubren sólo cierto tipo de depósitos, por ejemplo, los de ahorro, hasta una determinada cantidad.\n']",Errores ortograficos,BD1-00343
fondos pensión tipos A B C D E composición renta variable fija instrumentos elegibles AFP,"['# FONDO DE PENSIÓN\n\nEs el capital del afiliado que lo invierte una AFP en el mercado de valores. Desde el 2002 hay cinco tipos de fondos de pensiones que elige cada afiliado, se han llamado con letras: A, B, C, D y E. Estos se diferencian por la composición de sus instrumentos de inversión (variable y fija), siendo A el que cuenta con mayor componente de renta variable (mayor riesgo, mejores retornos en largo plazo) y el E el que cuenta con mayor componente de renta fija (menor riesgo, menores retornos en largo plazo). Las AFP sólo pueden invertir en aquellos instrumentos autorizados por el Banco Central de Chile, la Superintendencia de AFP y los señalados expresamente en la ley. Estos se dividen en instrumentos de renta fija o variable tanto nacionales como extranjeros. Los primeros corresponden a títulos del Banco Central, Tesorería General de la República, depósitos a plazo, pagares, letras hipotecarias y similares. Los de renta variable son acciones, bonos de empresas, cuotas de fondos de inversión o fondos mutuos, certificados negociables emitidos por bancos depositarios extranjeros (ADR) y similares. Además las AFP pueden suscribir operaciones de cobertura de riesgos y préstamos de activos. Por medio de un sistema de clasificación de riesgo se distingue entre instrumentos no elegibles y elegibles por las AFP y el monto de inversión de estos últimos.\n']",Buscador de Palabras Clave,BD1-00344
"Si yo tengo 35 años y estoy afiliado a una AFP, ¿qué tipos de fondos de pensión (A, B, C, D, E) puedo elegir y en qué se diferencian sus composiciones de renta variable y fija?","['# FONDO DE PENSIÓN\n\nEs el capital del afiliado que lo invierte una AFP en el mercado de valores. Desde el 2002 hay cinco tipos de fondos de pensiones que elige cada afiliado, se han llamado con letras: A, B, C, D y E. Estos se diferencian por la composición de sus instrumentos de inversión (variable y fija), siendo A el que cuenta con mayor componente de renta variable (mayor riesgo, mejores retornos en largo plazo) y el E el que cuenta con mayor componente de renta fija (menor riesgo, menores retornos en largo plazo). Las AFP sólo pueden invertir en aquellos instrumentos autorizados por el Banco Central de Chile, la Superintendencia de AFP y los señalados expresamente en la ley. Estos se dividen en instrumentos de renta fija o variable tanto nacionales como extranjeros. Los primeros corresponden a títulos del Banco Central, Tesorería General de la República, depósitos a plazo, pagares, letras hipotecarias y similares. Los de renta variable son acciones, bonos de empresas, cuotas de fondos de inversión o fondos mutuos, certificados negociables emitidos por bancos depositarios extranjeros (ADR) y similares. Además las AFP pueden suscribir operaciones de cobertura de riesgos y préstamos de activos. Por medio de un sistema de clasificación de riesgo se distingue entre instrumentos no elegibles y elegibles por las AFP y el monto de inversión de estos últimos.\n']",Caso Hipotetico en Primera Persona,BD1-00344
¿Qué instrumentos están prohibidos para que una AFP invierta en los fondos de pensión y cuáles son los límites máximos de exposición a renta variable?,"['# FONDO DE PENSIÓN\n\nEs el capital del afiliado que lo invierte una AFP en el mercado de valores. Desde el 2002 hay cinco tipos de fondos de pensiones que elige cada afiliado, se han llamado con letras: A, B, C, D y E. Estos se diferencian por la composición de sus instrumentos de inversión (variable y fija), siendo A el que cuenta con mayor componente de renta variable (mayor riesgo, mejores retornos en largo plazo) y el E el que cuenta con mayor componente de renta fija (menor riesgo, menores retornos en largo plazo). Las AFP sólo pueden invertir en aquellos instrumentos autorizados por el Banco Central de Chile, la Superintendencia de AFP y los señalados expresamente en la ley. Estos se dividen en instrumentos de renta fija o variable tanto nacionales como extranjeros. Los primeros corresponden a títulos del Banco Central, Tesorería General de la República, depósitos a plazo, pagares, letras hipotecarias y similares. Los de renta variable son acciones, bonos de empresas, cuotas de fondos de inversión o fondos mutuos, certificados negociables emitidos por bancos depositarios extranjeros (ADR) y similares. Además las AFP pueden suscribir operaciones de cobertura de riesgos y préstamos de activos. Por medio de un sistema de clasificación de riesgo se distingue entre instrumentos no elegibles y elegibles por las AFP y el monto de inversión de estos últimos.\n']",Duda Directa sobre Restricciones,BD1-00344
