user_input,reference_contexts,query_style,source_file
precio mayor demanda menor consumo carne,"['# LEY DE LA DEMANDA\n\nEstablece que a un mayor precio, menor será la cantidad demandada por los consumidores y a un menor precio, mayor será esta cantidad demandada. Ej. Si sube la carne de vacuno, los consumidores disminuyen su consumo o la sustituyen por otra, por ejemplo, pollo.\n']",Buscador de Palabras Clave,BD1-00382
¿Qué significa la ley de la oferta y cómo afecta la cantidad de bienes cuando sube el precio?,"['# LEY DE LA OFERTA\n\nEstablece básicamente que cuanto mayor sea el precio, mayor será la cantidad de bienes y servicios que los oferentes están dispuestos a llevar al mercado, y a la inversa. Ej. Cuando sube el precio de las papas, muchos agricultores estarán dispuestos a ofrecer más papas por ese precio mayor.\n']",Principiante / Educativo,BD1-00383
ley protección consumidor 1997 SERNAC,"['# LEY DE PROTECCIÓN AL CONSUMIDOR\n\nEs una legislación de carácter esencialmente tutelar que busca romper el desequilibrio natural que existe entre los dos principales agentes del mercado: proveedor y consumidor. Tiene por objeto normar las relaciones entre proveedores y consumidores, establecer las infracciones en perjuicio del consumidor y señalar el procedimiento aplicable en estas materias. La primera Ley de Derechos del Consumidor del país (Ley Nº 19.496) entró en vigencia en 1997, después de seis años de debate, esta fue modificada mediante la LEY-19955 del 14.07.2004. La legislación dio al Servicio Nacional del Consumidor (SERNAC) la responsabilidad de mediar cada vez que estos derechos supuestamente se infringieran.\n']",Buscador de Palabras Clave,BD1-00384
¿A qué edad se puede trabajar en Chile y qué requisitos hay para los menores de edad?,"['# LEYES LABORALES\n\nConjunto de normas y leyes que establecen los márgenes legales y normativos expresados en deberes y derechos de trabajadores y de empleadores. Ej. En nuestro país la normativa laboral es determinada por el Código del Trabajo, en el cual se establece que las personas mayores de 18 años pueden libremente elegir cualquier trabajo. Aquellas personas entre 15 y 18 años pueden ejercer actividad remunerada, siempre y cuando sus padres las autoricen y no comprometa sus obligaciones educacionales ni ponga en riesgo su salud.\n']",Principiante / Educativo,BD1-00385
"Oye, ¿me puedes explicar al tiro qué son las leyes previsionales y cómo me protege la AFP cuando me jubile?",['# LEYES PREVISIONALES\n\nConjunto de leyes destinadas a establecer las garantías de los trabajadores y sus familias una vez que jubilen o dejen de desarrollar labores productivas. Ej. En el caso de Chile existe el sistema de Administradoras de Fondos de Pensiones (AFP) que son empresas privadas que administran los recursos que acumula cada trabajador en sus años laborales.\n'],Colloquial Chileno Natural,BD1-00386
¿Cómo funciona la línea de crédito del banco y qué necesito para usarla?,"['# LÍNEA DE CRÉDITO\n\nEs un monto de dinero que el banco pone a disposición de un cliente al que se le abre una cuenta corriente con línea de crédito o se le entrega una tarjeta de crédito, para ser utilizado cuando éste lo requiera.\n']",Orientado a la Acción,BD1-00387
"Oye, ¿cómo se hace la liquidación de un siniestro en mi seguro? Necesito saber qué pasos siguen y cómo calculan la indemnización","['# LIQUIDACIÓN DE SINIESTRO\n\nProcedimiento establecido en el Decreto Supremo Nº 863 de 1989 para ajustar los daños provocados por un siniestro, determinar la procedencia de la cobertura contratada en la póliza y el monto de la indemnización a pagar si corresponde.\n']",Colloquial Chileno Natural,BD1-00388
¿Qué es un liquidador de siniestros y cuál es su función?,"['# LIQUIDADOR DE SINIESTROS\n\nPersona natural o jurídica que, registrada como tal en la Superintendencia de Valores y Seguros (S.V.S), es contratada por las compañías de seguros para investigar la ocurrencia de los siniestros y sus circunstancias y determinar si éstos se encuentran o no amparados por la póliza y el monto de la indemnización que corresponda pagar al asegurado o beneficiario, en su caso.\n\nPrincipio del formulario\n']",Principiante / Educativo,BD1-00389
¿Qué es la macroeconomía y qué variables incluye?,"['# MACROECONOMÍA\n\nEs el estudio de los grandes agregados económicos en los que se resumen la actividad económica de una nación, como son el producto nacional, la tasa de inflación, el empleo y la oferta monetaria, el nivel general de precios y la inflación y el déficit o superávit comercial que tiene un país.\n']",Principiante / Educativo,BD1-00390
"Si yo tengo una certificación en mecánica y ofrezco mis conocimientos y destrezas al empleador, ¿eso cuenta como mano de obra según la definición que manejan?","['# MANO DE OBRA\n\nCorresponde al capital que posee el trabajador. Expresado de otro modo, es el conjunto de conocimientos especializados, calificación laboral o destrezas técnicas, que posee el trabajador y que es ofrecido por éste al empleador.\n']",Caso Hipotético en Primera Persona,BD1-00391
definición mano de obra calificada,['# MANO DE OBRA CALIFICADA\n\nGrado de instrucción o de conocimiento que posee el trabajador y que le capacita y especializa en una función determinada.\n'],Buscador de Palabras Clave,BD1-00392
"Oye, ¿me puedes explicar al tiro qué es el marketing?","['# MARKETING\n\nConjunto de técnicas utilizadas para la comercialización y distribución de un producto entre los diferentes consumidores. Ejemplo: Parte del marketing es preocuparse del precio del producto, el envase, la publicidad, etc.\n']",Colloquial Chileno Natural,BD1-00393
¿Qué significa maximizar beneficios y cómo se logra en una empresa?,"['# MAXIMIZAR BENEFICIOS\n\nImplica generar estrategias productivas para aumentar los ingresos de la empresa. Toda empresa o compañía debe ajustar su producción para maximizar sus beneficios, es decir, la diferencia entre lo que ingresa por sus ventas y los costes que ha de cubrir para producir la cantidad de bienes vendidos.\n']",Principiante / Educativo,BD1-00394
k e s un merado y pa ke sirve,"['# MERCADO\n\nEs una organización social en la que interactúan oferentes y demandantes, estableciendo acuerdos sobre bienes y servicios a transar y los precios de los mismos. También, puede definirse como un lugar -físico o virtual- donde se realizan las compras y ventas de bienes y servicios, donde se juntan los que quieren comprar con los que quieren vender. Por lo tanto es un concepto amplio ya que hay muchas partes donde uno puede comprar o vender. Ej. Está el mercado de bienes de consumo (supermercados, multitiendas, malls, feria libre), el mercado financiero (bancos, financieras, multitiendas), el mercado de las telecomunicaciones (Cable, telefonía).\n']",Mal redactado / Errores ortográficos,BD1-00395
k se hace en el mercado borsatil,['# MERCADO BURSÁTIL\n\nConjunto de actividades de mercado primario y secundario de transacción y colocación de emisiones de valores de renta variable y renta fija en la Bolsa de Valores.\n'],Mal redactado / Errores ortográficos,BD1-00396
"Si yo quiero comprar un bien y contratar un servicio, ¿en qué lugar del mercado se realiza ese intercambio?",['# MERCADO DE BIENES Y SERVICIOS\n\nEs donde se intercambian los satisfactores necesarios (objetos y acciones) para todos los agentes económicos.\n'],Caso Hipotético en Primera Persona,BD1-00397
"Oye, ¿qué se intercambia en el mercado de factores y cómo funciona?","['# MERCADO DE FACTORES\n\nEn este se intercambian factores productivos que por definición son la tierra, el trabajo, el capital y la capacidad empresarial. Ej. Las empresas demandan trabajo y los individuos ofrecen su trabajo.\n']",Colloquial Chileno Natural,BD1-00398
definición mercado de trabajo,"['# MERCADO DE TRABAJO\n\nMercado en el que se ofrece y se demanda trabajo. La oferta de trabajo está conformada por las personas que, en un momento dado, desean trabajar a los salarios corrientes; la demanda de trabajo la realizan las empresas, que requieren de este factor productivo para realizar sus actividades. Ej. La web ha contribuido a agilizar y transparentar el mercado del trabajo con sus sitios web de ofertas y demandas laborales.\n']",Buscador de Palabras Clave,BD1-00399
¿Qué significa mercado financiero?,"['# MERCADO FINANCIERO\n\nLugar físico o virtual donde se concilian las necesidades de financiamiento con los recursos disponibles, en otros términos, es donde deudores y acreedores acuerdan las condiciones de los préstamos directamente como a través de intermediarios.\n']",Principiante / Educativo,BD1-00400
¿Por qué aparecen los mercados paralelos cuando el Estado fija precios o impone racionamiento?,"['# MERCADO NEGRO\n\nAquel mercado que se forma al margen del mercado oficial o legal, cuando la autoridad impide el funcionamiento libre de mercado por medio de disposiciones administrativas como fijación de precios oficiales, tarjetas de racionamiento o cualquier otro medio. Normalmente los precios fijados son menores a los precios de equilibrio, o las tarjetas de racionamiento no satisfacen las necesidades de todas las personas, produciéndose excesos de demanda que introducen a los consumidores a ofrecer precios más altos que los fijados, burlándose de esta manera las normas legales.\n']",Duda Directa sobre Restricciones,BD1-00401
microeconomía teoría consumidor demanda costos producción,"['# MICROECONOMÍA\n\nRama de la ciencia económica que realiza una abstracción teórica del comportamiento de todos los agentes económicos a nivel de agregados, como las familias o unidades económicas de consumo y las empresas como unidades de producción y sus relaciones a través del mercado. Analiza la teoría del consumidor, la teoría de la demanda, los costos y la producción lo que implica la asignación de los recursos de manera más eficiente.\n']",Buscador de Palabras Clave,BD1-00402
¿Qué pasos puedo seguir para reducir los costos de producción en mi empresa?,"['# MINIMIZAR COSTOS\n\nAcción consistente en acudir a técnicas productivas para obtener un producto o prestar un servicio disminuyendo su valor de producción, para de esta forma aumentar la ganancia y rentabilidad de la empresa. Ej. A comienzos de siglo, Chile era un exportador de salitre, Alemania crea el salitre sintético de similar calidad que permitió a empresas alemanas disminuir el costo de compra del salitre chileno ya que de esa forma se evitaban los costos de envío del producto a Europa entre otros.\n']",Orientado a la Acción,BD1-00403
"¿Qué significa “moneda” y qué tipos de instrumentos de pago se pueden usar, por ejemplo en una máquina de bebidas?","['# MONEDA\n\nEs la representación material que se utiliza como instrumento de cambio comercial, por ejemplo, las monedas, los billetes, las tarjeras de crédito, las letras, etc. Ej. En la máquina de bebidas se pueden utilizar billetes o monedas, mientras que en una multitienda se puede utilizar una tarjeta de crédito.\n']",Principiante / Educativo,BD1-00404
